rank-number,rank-year,index-name_en-US,rank-value,patron-source,patron-industry,lastseen-country
7776,12024,Hang Hong,"$1,000,000,000",Machinery,Manufacturing,China
7777,12024,He Yamin,"$1,000,000,000",Manufacturing,Manufacturing,China
7778,12024,Ghan Djoe Hiang,"$1,000,000,000",Coal,Energy,Indonesia
7779,12024,Hong Feng,"$1,000,000,000",Smartphones,Technology,China
7780,12024,Hong Seok-joh,"$1,000,000,000",Convenience stores,Fashion & Retail,South Korea
7781,12024,Hu Gengxi,"$1,000,000,000",Bio-Pharma,Healthcare,China
7782,12024,Danilo Iervolino,"$1,000,000,000",Online universities,Technology,Italy
7783,12024,Hedda im Brahm-Droege,"$1,000,000,000",Investments,Finance & Investments,Germany
7784,12024,Inder Jaisinghani,"$1,000,000,000",Cables & wires,Manufacturing,India
7786,12024,Johan Johannson,"$1,000,000,000",Grocery stores,Fashion & Retail,Norway
7787,12024,Morris Kahn,"$1,000,000,000",Software,Technology,Israel
7788,12024,Ashok Kajaria,"$1,000,000,000",Tiles,Manufacturing,India
7789,12024,Marcelo Kalim,"$1,000,000,000",Banking,Finance & Investments,Brazil
7790,12024,Ken Kendrick,"$1,000,000,000","Banking, sports team",Sports,United States
7791,12024,Brad Keywell,"$1,000,000,000","Software, investments",Technology,United States
7792,12024,Muhammed Aziz Khan,"$1,000,000,000",Power,Energy,Bangladesh
7793,12024,Kim Jung-woong,"$1,000,000,000",Cosmetics,Fashion & Retail,South Korea
7794,12024,Ihor Kolomoyskyy,"$1,000,000,000","Banking, investments",Diversified,Israel
7795,12024,Kong Jian Min,"$1,000,000,000",Real estate,Real Estate,China
7796,12024,Koo Bon-neung,"$1,000,000,000",Electronics,Manufacturing,South Korea
7797,12024,Michael Kum,"$1,000,000,000",Hotels,Real Estate,Singapore
7798,12024,Richard Kurtz,"$1,000,000,000",Real estate,Real Estate,United States
7799,12024,Lev Kvetnoi,"$1,000,000,000",Cement,Finance & Investments,Russia
7800,12024,Michiel Le Roux,"$1,000,000,000",Banking,Finance & Investments,South Africa
7801,12024,Li Wanqiang,"$1,000,000,000",Smartphones,Technology,China
7802,12024,Liu Baolin,"$1,000,000,000",Pharmacies,Fashion & Retail,China
7803,12024,Loo Choon Yong,"$1,000,000,000",Healthcare,Healthcare,Singapore
7804,12024,Lu Yonghua,"$1,000,000,000",Electronics,Technology,China
7805,12024,Ma Xiuhui,"$1,000,000,000",LED lighting,Manufacturing,China
7806,12024,Apoorva Mehta,"$1,000,000,000",Grocery delivery service,Technology,Canada
7807,12024,Gabriella Meister,"$1,000,000,000",Appliances,Manufacturing,Germany
7808,12024,Ulrike Meister,"$1,000,000,000",Appliances,Manufacturing,Germany
7809,12024,Andrei Molchanov,"$1,000,000,000",Construction materials,Construction & Engineering,Russia
7810,12024,Fulvio Montipò,"$1,000,000,000",Hydraulic pumps,Manufacturing,Italy
7811,12024,Stanley Motta,"$1,000,000,000",Finance,Finance & Investments,Panama
7812,12024,Tyler Perry,"$1,000,000,000","Movies, television",Media & Entertainment,United States
7813,12024,Réal Plourde,"$1,000,000,000",Convenience stores,Fashion & Retail,Canada
7814,12024,Vera Rechulski Santo Domingo,"$1,000,000,000",Beer,Food & Beverage,Brazil
7815,12024,George Sakellaris,"$1,000,000,000",Energy services,Energy,United States
7816,12024,Eddy Kusnadi Sariaatmadja,"$1,000,000,000","Media, tech",Media & Entertainment,Indonesia
7817,12024,Neerja Sethi,"$1,000,000,000","IT consulting, outsourcing",Technology,United States
7818,12024,Scott Smith,"$1,000,000,000",Cloud computing,Technology,United States
7819,12024,Petter Stordalen,"$1,000,000,000",Hotels,Service,Norway
7820,12024,Ivan Streshinsky,"$1,000,000,000","Metals, telecom",Diversified,Russia
7821,12024,Sergei Sudarikov,"$1,000,000,000","Finance, development",Finance & Investments,Russia
7822,12024,Wijono Tanoko,"$1,000,000,000",Paints,Manufacturing,Indonesia
7823,12024,Haryanto Tjiptodihardjo,"$1,000,000,000",Manufacturing,Manufacturing,Indonesia
7824,12024,David Tran,"$1,000,000,000",Hot sauce,Food & Beverage,United States
7825,12024,Kenzo Tsujimoto,"$1,000,000,000",Video games,Media & Entertainment,Japan
7826,12024,Murat Vargi,"$1,000,000,000",Telecom,Telecom,Turkey
7827,12024,Shigefumi Wada,"$1,000,000,000",Software,Technology,Japan
7828,12024,Wan Feng,"$1,000,000,000",Medical equipment,Healthcare,China
7829,12024,Wang Jianfeng,"$1,000,000,000",Auto parts,Automotive,China
7830,12024,Masaru Wasami,"$1,000,000,000",Logistics,Logistics,Japan
7831,12024,V. Prem Watsa,"$1,000,000,000","Insurance, investments",Finance & Investments,Canada
7832,12024,Wen Pengcheng,"$1,000,000,000",Agribusiness,Food & Beverage,China
7834,12024,Franziska Wuerbser,"$1,000,000,000",Kitchen appliances,Manufacturing,Germany
7835,12024,Xie Bingzheng,"$1,000,000,000",Apparel,Fashion & Retail,China
7836,12024,Xu Gang,"$1,000,000,000",Chemicals,Manufacturing,China
7837,12024,Yan Junxu,"$1,000,000,000",Manufacturing,Manufacturing,China
7838,12024,Yi Xianzhong,"$1,000,000,000",Pharmaceuticals,Healthcare,China
7839,12024,Yu Rong,"$1,000,000,000",Health clinics,Healthcare,China
7840,12024,"Richard Yuengling, Jr.","$1,000,000,000",Beer,Food & Beverage,United States
7841,12024,Zhang Gongyun,"$1,000,000,000",Tyre manufacturing machinery,Manufacturing,China
7842,12024,Zhang Guiping,"$1,000,000,000",Real estate,Real Estate,China
7843,12024,Inigo Zobel,"$1,000,000,000",Diversified,Diversified,Philippines
7844,12024,Albert II,"$1,000,000,000","Royalty, Various enterprises, including Société des bains de mer de Monaco and casinos.","Royalty, Diversified",Monaco
7845,12024,El Chapo Guzman,"$1,000,000,000","drug lord, drug-trafficing",Organized Crime,Mexico
