rank-number,rank-year,index-name_en-US,capitalist-gender,XY-parent_en-US,XX-parent_en-Us,given-name_native-tongue,friend-name,capitalist_consort-name,firstseen-city,firstseen-country,capitalist_born-spacetime,capitalist_origin-story,mother-tongues,capitalist_schooling,written-hands,job-titles,award-names,capitalist-background,lastseen_city,lastseen-country,capitalist-type,rank-metric,rank-value,stock-shareprice,evolution-value_descendant-count,datacollected-yearmonth,firstseen-year,privedge-granted_year,priveledge-rank,privedge-lost_year,lastseen-year,deathnote,capitalist-currentage,person_age-group,archetype.childhood,archetype.student,archetype.householder,archetype.teacher,archetype.advisor,archetype.phantasim,patron-source,patron-industry,claim-to-fame,data-notes
5300,12024,Bruce Karsh,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Private equity,Finance & Investments,,
5301,12024,Bom Kim,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Online retailing,Technology,,
5302,12024,Lai Jianping,XY,,,,,,,China,,gained a minority stake in an empire,,,zh-CN_SimplifiedChinese,,,left the company before it went public,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11949,12019,B.lion,,,,77,advisor,,,,,,,Soy sauce,Food & Beverage,"Lai's fortune comes from a minority stake in Foshan Haitian Flavouring and Food of China, which makes soy sauce and other condiments.
Lai left the company before it went public in China in 2014.",
5303,12024,Lam Kong,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Pharmaceuticals,Healthcare,,
5304,12024,Stephen Lansdown,,,,,,,,,,,,,,,,,,Guernsey,person.public,USD-networth,"$2,300,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Financial services,Finance & Investments,,
5305,12024,Kevin David Lehmann,XY,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,300,000,000",,,12024.03,11935,,B.lion,,,,91,phantasim,,,,,,,Drugstores,Fashion & Retail,,
5306,12024,Li Haiyan,XX,,,,,Shi Yonghong,,China,,,,,zh-CN_SimplifiedChinese,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11955,12019,B.lion,,,,71,teacher,,,,,,,Restaurants,Food & Beverage,co-founder of hot-pot chain Haidilao International Holdings; she has been a company supervisor since 2009.,
5307,12024,Li Hua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Financial services,Finance & Investments,,
5308,12024,Lim Kok Thay,,,,,,,,,,,,,,,,,,Malaysia,person.public,USD-networth,"$2,300,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Casinos,Gambling & Casinos,,
5309,12024,Kishore Mariwala,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,300,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Consumer goods,Food & Beverage,,
5310,12024,Clayton Mathile,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Pet food,Food & Beverage,,
5311,12024,Mi Enhua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Retail,Fashion & Retail,,
5312,12024,Vadim Moshkovich,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$2,300,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,"Agriculture, land",Food & Beverage,,
5313,12024,David Murdock,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,"Dole, real estate",Food & Beverage,,
5314,12024,David Nahmad,XY,,,,,,,,,,,,,,,,,Monaco,person.public,USD-networth,"$2,300,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Art collection,Fashion & Retail,,
5315,12024,Lirio Parisotto,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$2,300,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Investments,Finance & Investments,,
5316,12024,Augusto Perfetti,XY,Ambrogio Perfetti,,,,,,,,inherited an empire,,,it-IT,,,,,"Lugano, Switzerland",person.public,USD-networth,"$2,300,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Candy,Food & Beverage,Their father and uncle were inspired to start the company after seeing American soldiers bring gum to Europe during World War II.,
5317,12024,Giorgio Perfetti,XY,Ambrogio Perfetti,,,,,,,,inherited an empire,,,it-IT,,,,,"Lugano, Switzerland",person.public,USD-networth,"$2,300,000,000",,,12024.03,11937,12014,B.lion,,,,89,advisor,,,,,,,Candy,Food & Beverage,Their father and uncle were inspired to start the company after seeing American soldiers bring gum to Europe during World War II.,
5318,12024,Alberto Prada,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$2,300,000,000",,,12024.03,11938,,B.lion,,,,88,advisor,,,,,,,Luxury goods,Fashion & Retail,,
5319,12024,Marina Prada,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$2,300,000,000",,,12024.03,11984,,B.lion,,,,42,householder,,,,,,,Luxury goods,Fashion & Retail,,
5320,12024,Filiz Sahenk,,,,,,,,,,,,,,,,,,Turkey,person.public,USD-networth,"$2,300,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Diversified,Diversified,,
5321,12024,Richard Sands,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Liquor,Food & Beverage,,
5322,12024,Stephan Schmidheiny,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,300,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Investments,Finance & Investments,,
5323,12024,Alberto Siccardi,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,300,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Medical devices,Healthcare,,
5324,12024,Stefan Soloviev,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,"Real estate, grains",Real Estate,,
5325,12024,Tang Yiu,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$2,300,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Fashion retail,Fashion & Retail,,
5326,12024,Tian Ming,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Measuring instruments,Technology,,
5327,12024,T.Y. Tsai,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,300,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Finance,Finance & Investments,,
5328,12024,Jayshree Ullal,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Computer networking,Technology,,
5329,12024,Georg von Opel,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,300,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,"Real estate, investments",Finance & Investments,,
5330,12024,Lang Walker,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$2,300,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Real estate,Real Estate,,
5331,12024,Wang Xicheng,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Tires,Manufacturing,,
5332,12024,Wang Zhenhua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Real estate,Real Estate,,
5333,12024,Paul-Heinz Wesjohann,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,300,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Chicken processing,Food & Beverage,,
5334,12024,Xie Bingkun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Pearlescent pigments,Fashion & Retail,,
5335,12024,Xu Shugen,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,"Construction, mining machinery",Manufacturing,,
5336,12024,Christoph Zeller,,,,,,,,,,,,,,,,,,Liechtenstein,person.public,USD-networth,"$2,300,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Dental materials,Healthcare,,
5337,12024,Zhang Jingzhang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Precision machinery,Manufacturing,,
5396,12024,George Argyros,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,"Real estate, investments",Real Estate,,
5397,12024,Brian Armstrong,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Cryptocurrency,Finance & Investments,,
5398,12024,Albert Avdolyan,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$2,200,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,"Oil, mining",Energy,,
5399,12024,Sezai Bacaksiz,,,,,,,,,,,,,,,,,,Turkey,person.public,USD-networth,"$2,200,000,000",,,12024.03,11976,,B.lion,,,,50,teacher,,,,,,,Diversified,Diversified,,
5400,12024,Aneel Bhusri,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Business software,Technology,,
5401,12024,Brett Blundy,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$2,200,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,"Retail, agribusiness",Fashion & Retail,,
5402,12024,J. Hyatt Brown,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Insurance,Finance & Investments,,
5403,12024,Chen Jinxia,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Investments,Finance & Investments,,
5404,12024,Chen Xueli,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Pharmaceuticals,Healthcare,,
5405,12024,Dermot Desmond,,,,,,,,,,,,,,,,,,Ireland,person.public,USD-networth,"$2,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Finance,Finance & Investments,,
5406,12024,Dong Wei,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Pharmaceuticals,Healthcare,,
5407,12024,Tom Ford,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11925,,B.lion,,,,101,phantasim,,,,,,,Fashion,Fashion & Retail,,
5408,12024,Fu Guangming,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11980,,B.lion,,,,46,householder,,,,,,,Poultry,Food & Beverage,,
5409,12024,Noam Gottesman,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Hedge funds,Finance & Investments,,
5410,12024,Jeffrey Gundlach,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Investments,Finance & Investments,,
5411,12024,Hao Hong,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Pharmaceuticals,Healthcare,,
5412,12024,Shmuel Harlap,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$2,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Automotive,Automotive,,
5413,12024,Hans-Werner Hector,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,200,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,SAP,Technology,,
5414,12024,Lutz Mario Helmig,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,200,000,000",,,12024.03,11933,,B.lion,,,,93,phantasim,,,,,,,Hospitals,Healthcare,,
5415,12024,Huang Chulong,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$2,200,000,000",,,12024.03,11937,,B.lion,,,,89,advisor,,,,,,,Real estate,Real Estate,,
5416,12024,Thomas James,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Finance,Finance & Investments,,
5417,12024,James Jannard,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11940,,B.lion,,,,86,advisor,,,,,,,Sunglasses,Fashion & Retail,,
5418,12024,Willis Johnson,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11928,,B.lion,,,,98,phantasim,,,,,,,Damaged cars,Automotive,,
5419,12024,Lai Shixian,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Sports apparel,Fashion & Retail,,
5420,12024,Chris Larsen,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Cryptocurrency,Finance & Investments,,
5421,12024,Solomon Lew,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$2,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Retail,Fashion & Retail,,
5422,12024,Liang Xinjun,,,,,,,,,,,,,,,,,,Singapore,person.public,USD-networth,"$2,200,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Conglomerate,Diversified,,
5423,12024,Harald Link,,,,,,,,,,,,,,,,,,Thailand,person.public,USD-networth,"$2,200,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Diversified,Diversified,,
5424,12024,Max Lytvyn,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$2,200,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Software,Technology,,
5425,12024,Igor Makarov,,,,,,,,,,,,,,,,,,Cyprus,person.public,USD-networth,"$2,200,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Investments,Energy,,
5426,12024,Howard Marks,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Private equity,Finance & Investments,,
5427,12024,Charles Munger,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Berkshire Hathaway,Finance & Investments,,
5428,12024,Adam Neumann,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$2,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,WeWork,Real Estate,,
5429,12024,Thi Phuong Thao Nguyen,,,,,,,,,,,,,,,,,,Vietnam,person.public,USD-networth,"$2,200,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Airlines,Diversified,,
5430,12024,Ni Yongpei,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11978,,B.lion,,,,48,householder,,,,,,,Beverages,Food & Beverage,,
5431,12024,Heloise Pratt,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$2,200,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,"Manufacturing, investment",Manufacturing,,
5432,12024,Qi Xiangdong,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Software,Technology,,
5433,12024,Phillip T. (Terry) Ragon,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Health IT,Technology,,
5434,12024,Prathap Reddy,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,200,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Healthcare,Healthcare,,
5435,12024,Jerry Reinsdorf,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Sports teams,Sports,,
5436,12024,Chad Richison,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Payroll processing,Technology,,
5437,12024,"Karl Scheufele, III.",,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Jewelry,Fashion & Retail,,
5438,12024,Alice Schwartz,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Biotech,Healthcare,,
5439,12024,Alex Shevchenko,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$2,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Software,Technology,,
5440,12024,Kavitark Ram Shriram,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,"Venture capital, Google",Technology,,
5441,12024,Jeffrey Soffer,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Real estate,Real Estate,,
5442,12024,William Stone,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Software,Technology,,
5443,12024,Henry Swieca,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Hedge funds,Finance & Investments,,
5444,12024,Harley Sy,,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$2,200,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Diversified,Diversified,,
5445,12024,Teresita Sy-Coson,,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$2,200,000,000",,,12024.03,11933,,B.lion,,,,93,phantasim,,,,,,,Diversified,Diversified,,
5446,12024,Katsumi Tada,,,,,,,,,,,,,,,,,,Japan,person.public,USD-networth,"$2,200,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Real estate,Real Estate,,
5447,12024,Tang Jinkui,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,"Textiles, petrochemicals",Manufacturing,,
5448,12024,Tang Xiao'ou,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$2,200,000,000",,,12024.03,11938,,B.lion,,,,88,advisor,,,,,,,Software,Technology,,
5449,12024,Lottie Tham,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$2,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,H&M,Fashion & Retail,,
5450,12024,Shamsheer Vayalil,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,200,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Healthcare,Healthcare,,
5451,12024,Radha Vembu,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Business software,Technology,,
5452,12024,Wang Wenmo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Sports apparel,Fashion & Retail,,
5453,12024,Wang Zhenghua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Budget airline,Service,,
5454,12024,David Wertheim,XY,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$2,200,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,Coca-Cola Israel,Food & Beverage,,
5455,12024,Wu Kai,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Batteries,Energy,,
5456,12024,Xu Yingzhuo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Agribusiness,Food & Beverage,,
5457,12024,Yeung Kin-man,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$2,200,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Electronics,Manufacturing,,
5458,12024,Huijiao Yu,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Package delivery,Logistics,,
5459,12024,Oren Zeev,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$2,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Investments,Finance & Investments,,
5460,12024,Clayton Zekelman,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$2,200,000,000",,,12024.03,11935,,B.lion,,,,91,phantasim,,,,,,,Steel,Manufacturing,,
5461,12024,Zhao Fenggang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,200,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Batteries,Energy,,
5534,12024,Alex Beard,,,,,,,,,,,,,,,,,,United Kingdom,person.public,USD-networth,"$2,100,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,"Mining, commodities",Metals & Mining,,
5535,12024,Travis Boersma,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,100,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Coffee,Food & Beverage,,
5536,12024,Martin Bouygues,XY,Frances Bouygues,,,,,,France,,inherited an empire,,,fr-FR,,,,,France,person.public,USD-networth,"$2,100,000,000",,,12024.03,11962,12014,B.lion,,,,64,teacher,,,,,,,"Construction, media",Construction & Engineering,Brothers Martin and Olivier Bouygues own just over 20% of their eponymous industrial conglomerate Bouygues Group,
5537,12024,Olivier Bouygues,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$2,100,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,"Construction, media",Construction & Engineering,,
5538,12024,William Boyd,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,100,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,"Casinos, banking",Gambling & Casinos,,
5539,12024,Anand Burman,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,100,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Consumer goods,Food & Beverage,,
5540,12024,Cao Ji,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,100,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Manufacturing,Manufacturing,,
5541,12024,Bruce Cheng,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,100,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,Electronics,Technology,,
5542,12024,Chi Yufeng,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,100,000,000",,,12024.03,11975,,B.lion,,,,51,teacher,,,,,,,Software,Technology,,
5543,12024,Daniel Chiu,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$2,100,000,000",,,12024.03,11984,,B.lion,,,,42,householder,,,,,,,Oil & gas,Energy,,
5544,12024,Beda Diethelm,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,100,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Hearing aids,Healthcare,,
5545,12024,Domenico Dolce,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$2,100,000,000",,,12024.03,11976,,B.lion,,,,50,teacher,,,,,,,Luxury goods,Fashion & Retail,,
5546,12024,Ralph Dommermuth,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,100,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Internet service provider,Technology,,
5547,12024,Georgi Domuschiev,,,,,,,,,,,,,,,,,,Bulgaria,person.public,USD-networth,"$2,100,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,"Animal health, investments",Diversified,,
5548,12024,Kiril Domuschiev,,,,,,,,,,,,,,,,,,Bulgaria,person.public,USD-networth,"$2,100,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,"Animal health, investments",Diversified,,
